job_id,lineage_id,family,arrangement,pair_id,pair_class,site_a,site_b,native_key_a,native_key_b,intended_weld,screen_hit,screen_min_midpoint_ang,mean_k,reactive_pct
6950d3b79138,24hb_1xT,24hb,1-1,D00B:48~D00G:16,designed_extra_extra,D00B:48,D00G:16,None,None,True,False,,0.053884162161499424,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D012:16~D01J:40,designed_extra_extra,D012:16,D01J:40,None,None,True,False,,0.053553347288718425,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2738~D006:38,extra_native,D000:2738,D006:38,"('h_XY_3_5', 71, 'FORWARD')",None,False,True,5.201491304931248,0.05302034427456313,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01F:32~D023:31,extra_native,D01F:32,D023:31,None,"('h_XY_3_1', 7, 'REVERSE')",False,True,4.373525359543218,0.05282149385199294,0.4
6950d3b79138,24hb_1xT,24hb,1-1,D019:8~D01A:8,designed_extra_extra,D019:8,D01A:8,None,None,True,True,4.244280689846153,0.05275936151742518,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D00H:15~D00P:55,designed_extra_extra,D00H:15,D00P:55,None,None,True,False,,0.052627256857509,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D009:16~D010:40,designed_extra_extra,D009:16,D010:40,None,None,True,False,,0.05254307563723405,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00B:48~D00G:14,extra_native,D00B:48,D00G:14,None,"('h_XY_1_0', 82, 'FORWARD')",False,True,5.091597761617014,0.05217194730590224,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2110~D00G:16,extra_native,D000:2110,D00G:16,"('h_XY_1_1', 79, 'FORWARD')",None,False,True,4.508558392201199,0.051902394146405996,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1910~D01M:24,extra_native,D000:1910,D01M:24,"('h_XY_1_4', 96, 'REVERSE')",None,False,True,5.55177429037618,0.051832828890267094,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2847~D00N:8,extra_native,D000:2847,D00N:8,"('h_XY_2_5', 109, 'REVERSE')",None,False,True,4.518080777053226,0.05180982479453669,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D011:48~D01Z:15,designed_extra_extra,D011:48,D01Z:15,None,None,True,False,,0.05119639186265698,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D013:32~D01L:32,designed_extra_extra,D013:32,D01L:32,None,None,True,True,4.439682144925147,0.051135561143149676,0.6
6950d3b79138,24hb_1xT,24hb,1-1,D01P:8~D01W:24,designed_extra_extra,D01P:8,D01W:24,None,None,True,True,4.972876449465926,0.05109787336249872,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00B:16~D011:40,designed_extra_extra,D00B:16,D011:40,None,None,True,False,,0.050759532339076284,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:3197~D01S:8,extra_native,D000:3197,D01S:8,"('h_XY_0_5', 93, 'REVERSE')",None,False,True,4.800791539315042,0.05074409017192427,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D007:23~D01P:24,extra_native,D007:23,D01P:24,"('h_XY_1_4', 6, 'FORWARD')",None,False,True,4.311405643538077,0.05046748747386993,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D01O:8~D01X:24,designed_extra_extra,D01O:8,D01X:24,None,None,True,True,3.619043283847764,0.050299121917377974,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D012:48~D01S:16,designed_extra_extra,D012:48,D01S:16,None,None,True,False,,0.05021014355120637,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D005:32~D014:37,designed_extra_extra,D005:32,D014:37,None,None,True,False,,0.04995061593390109,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D010:48~D01U:16,designed_extra_extra,D010:48,D01U:16,None,None,True,True,4.387469256572601,0.04981235760635387,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D000:2204~D00C:48,extra_native,D000:2204,D00C:48,"('h_XY_1_0', 110, 'REVERSE')",None,False,True,5.507690589080614,0.04962745646084785,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:3167~D013:48,extra_native,D000:3167,D013:48,"('h_XY_0_5', 123, 'REVERSE')",None,False,True,5.916548746168096,0.04917475695912188,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00N:32~D01K:32,designed_extra_extra,D00N:32,D01K:32,None,None,True,True,5.257056862179472,0.04914016043258641,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D011:7~D01C:24,extra_native,D011:7,D01C:24,"('h_XY_3_2', 83, 'FORWARD')",None,False,True,4.547993771609074,0.04896103365689064,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D006:30~D00L:37,designed_extra_extra,D006:30,D00L:37,None,None,True,False,,0.0489158110416017,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Y:48~D01X:15,extra_native,D00Y:48,D01X:15,None,"('h_XY_0_4', 21, 'REVERSE')",False,True,4.582069885728315,0.04875500829910419,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00I:32~D01Y:32,designed_extra_extra,D00I:32,D01Y:32,None,None,True,False,,0.04705997711938667,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Q:40~D00Y:16,designed_extra_extra,D00Q:40,D00Y:16,None,None,True,False,,0.04674367728744039,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01T:29~D01Y:8,designed_extra_extra,D01T:29,D01Y:8,None,None,True,True,4.376854386917119,0.04652432816463809,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D000:1485~D01H:32,extra_native,D000:1485,D01H:32,"('h_XY_2_3', 53, 'REVERSE')",None,False,True,4.69106261375904,0.04640867310477846,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00C:16~D012:40,designed_extra_extra,D00C:16,D012:40,None,None,True,False,,0.04640014579421037,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D003:24~D00U:6,extra_native,D003:24,D00U:6,None,"('h_XY_3_1', 99, 'REVERSE')",False,True,5.701415855506906,0.04628760460538379,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2319~D00E:1,native_native_far,D000:2319,D00E:1,"('h_XY_2_0', 126, 'FORWARD')","('h_XY_2_0', 125, 'REVERSE')",False,True,4.187042291548037,0.04610782574720394,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00R:24~D00Y:24,designed_extra_extra,D00R:24,D00Y:24,None,None,True,False,,0.04597013805968739,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00P:15~D016:24,designed_extra_extra,D00P:15,D016:24,None,None,True,False,,0.04577396073837458,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1963~D00B:24,extra_native,D000:1963,D00B:24,"('h_XY_1_3', 86, 'FORWARD')",None,False,True,5.409119879241697,0.04567747554757176,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2038~D00T:24,extra_native,D000:2038,D00T:24,"('h_XY_1_2', 122, 'REVERSE')",None,False,True,5.23305551625013,0.04535466959352791,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D003:24~D00U:8,designed_extra_extra,D003:24,D00U:8,None,None,True,False,,0.045067316016080265,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01S:8~D020:8,designed_extra_extra,D01S:8,D020:8,None,None,True,False,,0.04452414683105095,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2184~D00D:48,extra_native,D000:2184,D00D:48,"('h_XY_1_0', 130, 'REVERSE')",None,False,True,5.974268189362604,0.044338819153256694,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:97~D00J:32,extra_native,D000:97,D00J:32,"('h_XY_0_2', 16, 'FORWARD')",None,False,True,5.114011893804498,0.044263891450815614,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D019:33~D01R:32,extra_native,D019:33,D01R:32,"('h_XY_1_6', 119, 'FORWARD')",None,False,True,5.0930166855952965,0.0439691500832321,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:3088~D00B:8,extra_native,D000:3088,D00B:8,"('h_XY_1_5', 87, 'FORWARD')",None,False,True,4.927781112629238,0.04390605397493542,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2265~D002:29,extra_native,D000:2265,D002:29,"('h_XY_2_0', 72, 'FORWARD')",None,False,True,5.666469427310597,0.04388227000230317,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Q:8~D015:24,designed_extra_extra,D00Q:8,D015:24,None,None,True,True,4.619450251433557,0.043657377736182924,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2259~D00H:37,extra_native,D000:2259,D00H:37,"('h_XY_2_0', 66, 'FORWARD')",None,False,True,5.205329982509997,0.043462442636088616,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00D:32~D00T:32,designed_extra_extra,D00D:32,D00T:32,None,None,True,True,5.45081483975021,0.04339312964946748,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2185~D00D:48,extra_native,D000:2185,D00D:48,"('h_XY_1_0', 129, 'REVERSE')",None,False,True,5.170704823097697,0.042227251712081144,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:313~D010:48,extra_native,D000:313,D010:48,"('h_XY_0_5', 37, 'REVERSE')",None,False,True,5.764346385947209,0.04221048427528083,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00C:23~D01L:25,native_native_near_insert,D00C:23,D01L:25,"('h_XY_1_4', 111, 'FORWARD')","('h_XY_1_4', 112, 'FORWARD')",False,True,3.287957703120967,0.042174754726188805,7.6
6950d3b79138,24hb_1xT,24hb,1-1,D000:1266~D00R:20,native_native_far,D000:1266,D00R:20,"('h_XY_1_2', 12, 'REVERSE')","('h_XY_1_2', 10, 'FORWARD')",False,True,5.573142273898225,0.041592995155698045,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2413~D00W:37,extra_native,D000:2413,D00W:37,"('h_XY_3_1', 66, 'FORWARD')",None,False,True,5.435224689293826,0.04139816966495859,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D016:9~D01D:29,extra_native,D016:9,D01D:29,"('h_XY_3_5', 41, 'REVERSE')",None,False,True,5.090448610928484,0.041167078240438554,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00M:8~D019:24,designed_extra_extra,D00M:8,D019:24,None,None,True,False,,0.04097617256302806,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D001:8~D00I:8,designed_extra_extra,D001:8,D00I:8,None,None,True,True,5.786394889702136,0.04084887534512309,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00J:32~D01X:32,designed_extra_extra,D00J:32,D01X:32,None,None,True,False,,0.04081942351053742,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2488~D01A:32,extra_native,D000:2488,D01A:32,"('h_XY_3_2', 134, 'REVERSE')",None,False,True,3.462460462262698,0.040810992762525485,2.8000000000000003
6950d3b79138,24hb_1xT,24hb,1-1,D007:8~D01V:24,designed_extra_extra,D007:8,D01V:24,None,None,True,False,,0.04053599950935906,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D006:29~D00L:37,extra_native,D006:29,D00L:37,"('h_XY_2_4', 70, 'REVERSE')",None,False,True,4.564117255217536,0.040454309284504414,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2191~D00E:8,extra_native,D000:2191,D00E:8,"('h_XY_1_0', 123, 'REVERSE')",None,False,True,4.795623745968372,0.04039181063349602,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2489~D01A:32,extra_native,D000:2489,D01A:32,"('h_XY_3_2', 133, 'REVERSE')",None,False,True,4.07391659642414,0.04021974124915304,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Q:32~D01G:32,designed_extra_extra,D00Q:32,D01G:32,None,None,True,False,,0.0400828397191119,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:244~D01X:8,extra_native,D000:244,D01X:8,"('h_XY_0_4', 23, 'FORWARD')",None,False,True,5.570785705583176,0.04006805429773231,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D011:8~D01C:24,designed_extra_extra,D011:8,D01C:24,None,None,True,True,5.141705973862185,0.03999281277480348,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D001:8~D00I:7,extra_native,D001:8,D00I:7,None,"('h_XY_2_0', 35, 'REVERSE')",False,True,4.326728812237921,0.039613090896200784,0.4
6950d3b79138,24hb_1xT,24hb,1-1,D000:918~D01D:59,native_native_far,D000:918,D01D:59,"('h_XY_3_1', 41, 'FORWARD')","('h_XY_3_1', 43, 'REVERSE')",False,True,5.9088557183236174,0.03947438825468871,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00O:32~D01J:32,designed_extra_extra,D00O:32,D01J:32,None,None,True,False,,0.03941454435404643,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00B:8~D01S:25,extra_native,D00B:8,D01S:25,None,"('h_XY_1_6', 91, 'FORWARD')",False,True,4.164268641817909,0.03926499957912524,0.2
6950d3b79138,24hb_1xT,24hb,1-1,D009:40~D01H:16,designed_extra_extra,D009:40,D01H:16,None,None,True,True,5.576761930497549,0.039024562338944975,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:3169~D013:48,extra_native,D000:3169,D013:48,"('h_XY_0_5', 121, 'REVERSE')",None,False,True,5.937991235872239,0.038830750967570285,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1814~D01M:32,extra_native,D000:1814,D01M:32,"('h_XY_2_4', 97, 'FORWARD')",None,False,True,5.323838143602238,0.038635814769608576,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2212~D00F:8,extra_native,D000:2212,D00F:8,"('h_XY_1_0', 102, 'REVERSE')",None,False,True,5.712931382143914,0.03822755927055864,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Z:8~D01E:24,designed_extra_extra,D00Z:8,D01E:24,None,None,True,False,,0.03811303178310232,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D004:8~D00E:8,designed_extra_extra,D004:8,D00E:8,None,None,True,True,5.018399468467657,0.037585181897313885,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01L:8~D021:24,designed_extra_extra,D01L:8,D021:24,None,None,True,False,,0.03722693324392145,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Y:48~D01X:16,designed_extra_extra,D00Y:48,D01X:16,None,None,True,True,3.577969717374251,0.03677995906670118,1.2
6950d3b79138,24hb_1xT,24hb,1-1,D00Q:24~D00Z:24,designed_extra_extra,D00Q:24,D00Z:24,None,None,True,False,,0.036739030518887945,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D016:16~D01O:48,designed_extra_extra,D016:16,D01O:48,None,None,True,False,,0.03647778792203973,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00O:30~D01J:32,extra_native,D00O:30,D01J:32,"('h_XY_2_3', 89, 'FORWARD')",None,False,True,5.966991906955869,0.03646360547192124,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2832~D019:16,extra_native,D000:2832,D019:16,"('h_XY_2_5', 124, 'REVERSE')",None,False,True,5.470702163457403,0.036433408801704224,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1240~D00X:24,extra_native,D000:1240,D00X:24,"('h_XY_1_2', 38, 'REVERSE')",None,False,True,5.451097384429795,0.03634871820915456,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:580~D00Q:8,extra_native,D000:580,D00Q:8,"('h_XY_2_5', 24, 'REVERSE')",None,False,True,5.549371734613731,0.036210006105192594,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D015:16~D01P:48,designed_extra_extra,D015:16,D01P:48,None,None,True,False,,0.035741164330335994,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00X:24~D01G:24,designed_extra_extra,D00X:24,D01G:24,None,None,True,False,,0.03546435119722072,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00T:40~D01L:16,designed_extra_extra,D00T:40,D01L:16,None,None,True,False,,0.035152095453377594,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1424~D00S:16,extra_native,D000:1424,D00S:16,"('h_XY_2_4', 1, 'FORWARD')",None,False,True,5.626389826173615,0.03506206531975641,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D001:16~D00Q:48,designed_extra_extra,D001:16,D00Q:48,None,None,True,False,,0.03479559860782407,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00P:47~D00X:16,designed_extra_extra,D00P:47,D00X:16,None,None,True,False,,0.034776504668175334,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1664~D00N:32,extra_native,D000:1664,D00N:32,"('h_XY_2_2', 107, 'FORWARD')",None,False,True,4.855334793080166,0.03424684710182837,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01N:37~D01Q:37,designed_extra_extra,D01N:37,D01Q:37,None,None,True,False,,0.034226588328039674,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D003:8~D00F:8,designed_extra_extra,D003:8,D00F:8,None,None,True,False,,0.03402086776664282,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00L:15~D00P:24,extra_native,D00L:15,D00P:24,None,"('h_XY_2_4', 48, 'REVERSE')",False,True,4.942274474541523,0.0338100843453043,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:178~D01O:8,extra_native,D000:178,D01O:8,"('h_XY_0_3', 32, 'REVERSE')",None,False,True,5.186754521413035,0.03364743733665579,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01M:8~D020:24,designed_extra_extra,D01M:8,D020:24,None,None,True,False,,0.033548498311906934,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2036~D00T:24,extra_native,D000:2036,D00T:24,"('h_XY_1_2', 124, 'REVERSE')",None,False,True,4.923776472847627,0.03306424004672898,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00S:16~D01P:40,designed_extra_extra,D00S:16,D01P:40,None,None,True,False,,0.03303679107066772,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D018:8~D01B:8,designed_extra_extra,D018:8,D01B:8,None,None,True,False,,0.03290340648678286,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1978~D00U:32,extra_native,D000:1978,D00U:32,"('h_XY_1_3', 101, 'FORWARD')",None,False,True,4.703449939636275,0.03262515066454581,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:312~D010:48,extra_native,D000:312,D010:48,"('h_XY_0_5', 38, 'REVERSE')",None,False,True,5.099438482415882,0.032352533720410095,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D013:48~D01R:16,designed_extra_extra,D013:48,D01R:16,None,None,True,False,,0.0323313196795543,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:908~D001:24,extra_native,D000:908,D001:24,"('h_XY_3_1', 31, 'FORWARD')",None,False,True,5.120318773630795,0.03206869637625306,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1425~D00S:16,extra_native,D000:1425,D00S:16,"('h_XY_2_4', 2, 'FORWARD')",None,False,True,5.607766023081538,0.03192218205466917,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:357~D007:8,extra_native,D000:357,D007:8,"('h_XY_1_5', 2, 'FORWARD')",None,False,True,5.72581905363263,0.03184342943176333,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:567~D016:16,extra_native,D000:567,D016:16,"('h_XY_2_5', 37, 'REVERSE')",None,False,True,4.916566839354278,0.03181106113068318,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00B:32~D00V:32,designed_extra_extra,D00B:32,D00V:32,None,None,True,False,,0.03160046130268125,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:3315~D022:16,extra_native,D000:3315,D022:16,"('h_XY_0_3', 129, 'REVERSE')",None,False,True,5.062663601203978,0.03141663367881029,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00Q:16~D01O:40,designed_extra_extra,D00Q:16,D01O:40,None,None,True,False,,0.03120590987494512,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00R:48~D01F:16,designed_extra_extra,D00R:48,D01F:16,None,None,True,False,,0.030781873521532176,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00G:32~D020:32,designed_extra_extra,D00G:32,D020:32,None,None,True,False,,0.030739220747255838,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2280~D00O:48,extra_native,D000:2280,D00O:48,"('h_XY_2_0', 87, 'FORWARD')",None,False,True,5.854679035773703,0.030117500419996703,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01T:37~D01Z:37,designed_extra_extra,D01T:37,D01Z:37,None,None,True,True,3.6322912342779987,0.030100014816180833,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1500~D010:16,extra_native,D000:1500,D010:16,"('h_XY_2_3', 38, 'REVERSE')",None,False,True,5.206836318527021,0.02995072415789205,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:224~D01W:8,extra_native,D000:224,D01W:8,"('h_XY_0_4', 3, 'FORWARD')",None,False,True,5.299339756897551,0.02994464254269695,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D002:29~D00G:8,designed_extra_extra,D002:29,D00G:8,None,None,True,False,,0.029741948809546847,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:722~D01F:8,extra_native,D000:722,D01F:8,"('h_XY_3_4', 2, 'REVERSE')",None,False,True,4.914344257132547,0.029027209045903526,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1988~D01L:22,native_native_near_insert,D000:1988,D01L:22,"('h_XY_1_3', 111, 'FORWARD')","('h_XY_1_3', 113, 'REVERSE')",False,True,5.97963828306233,0.02872872156943062,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00P:39~D01H:32,designed_extra_extra,D00P:39,D01H:32,None,None,True,False,,0.028554278971083927,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D019:7~D01A:8,extra_native,D019:7,D01A:8,"('h_XY_3_4', 125, 'FORWARD')",None,False,True,4.684540378646092,0.02847928618618535,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2579~D005:24,extra_native,D000:2579,D005:24,"('h_XY_3_3', 72, 'FORWARD')",None,False,True,5.993178001064451,0.028173855858505206,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:744~D01F:16,extra_native,D000:744,D01F:16,"('h_XY_3_3', 1, 'FORWARD')",None,False,True,4.441659283553417,0.02795101098777383,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:858~D01F:26,native_native_near_insert,D000:858,D01F:26,"('h_XY_3_2', 0, 'REVERSE')","('h_XY_3_2', 1, 'FORWARD')",False,True,3.943777941718082,0.027792507236910895,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00E:32~D022:32,designed_extra_extra,D00E:32,D022:32,None,None,True,False,,0.027695397497313527,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2491~D01A:24,extra_native,D000:2491,D01A:24,"('h_XY_3_2', 131, 'REVERSE')",None,False,True,5.904708980728121,0.02749390488111409,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D016:32~D01U:32,designed_extra_extra,D016:32,D01U:32,None,None,True,True,5.4132112404760635,0.02748494350199362,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:506~D015:24,extra_native,D000:506,D015:24,"('h_XY_2_6', 17, 'FORWARD')",None,False,True,5.363976535147258,0.027413868323485347,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01F:32~D023:32,designed_extra_extra,D01F:32,D023:32,None,None,True,True,5.393580651332199,0.027362177388807578,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D010:32~D01O:33,extra_native,D010:32,D01O:33,None,"('h_XY_2_4', 34, 'REVERSE')",False,True,5.144298338276993,0.027060606025845833,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1440~D00Z:24,extra_native,D000:1440,D00Z:24,"('h_XY_2_4', 17, 'FORWARD')",None,False,True,5.691348107780564,0.02682552018394307,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D008:48~D00J:16,designed_extra_extra,D008:48,D00J:16,None,None,True,False,,0.02677891049982881,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1099~D00I:8,extra_native,D000:1099,D00I:8,"('h_XY_1_0', 39, 'REVERSE')",None,False,True,5.4035958823301105,0.02649840344856045,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2783~D01L:48,extra_native,D000:2783,D01L:48,"('h_XY_3_5', 116, 'FORWARD')",None,False,True,5.85009263850289,0.026473663576091627,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D005:24~D011:16,designed_extra_extra,D005:24,D011:16,None,None,True,False,,0.026415136755200182,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D015:32~D01V:32,designed_extra_extra,D015:32,D01V:32,None,None,True,False,,0.026392586747936826,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:394~D010:40,extra_native,D000:394,D010:40,"('h_XY_1_5', 39, 'FORWARD')",None,False,True,5.794631866528336,0.025880792253016326,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2121~D01J:14,native_native_near_insert,D000:2121,D01J:14,"('h_XY_1_1', 90, 'FORWARD')","('h_XY_1_1', 92, 'REVERSE')",False,True,5.900809636157532,0.02586610135075318,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2825~D00M:8,extra_native,D000:2825,D00M:8,"('h_XY_2_5', 131, 'REVERSE')",None,False,True,4.868256464748918,0.025854096651144944,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00L:15~D00P:23,designed_extra_extra,D00L:15,D00P:23,None,None,True,False,,0.025616493839889256,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1334~D009:24,extra_native,D000:1334,D009:24,"('h_XY_1_3', 45, 'FORWARD')",None,False,True,5.714940258154691,0.02547517492299019,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:859~D01F:24,extra_native,D000:859,D01F:24,"('h_XY_3_2', -1, 'REVERSE')",None,False,True,3.8169509947843494,0.024994189411485068,0.6
6950d3b79138,24hb_1xT,24hb,1-1,D000:2789~D019:8,extra_native,D000:2789,D019:8,"('h_XY_3_5', 122, 'FORWARD')",None,False,True,5.400854644642437,0.024844093332803054,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2319~D00M:53,native_native_far,D000:2319,D00M:53,"('h_XY_2_0', 126, 'FORWARD')","('h_XY_2_0', 128, 'REVERSE')",False,True,5.973275426422686,0.024784936543889198,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D003:8~D00F:7,extra_native,D003:8,D00F:7,None,"('h_XY_2_0', 98, 'REVERSE')",False,True,5.608122866322122,0.0246246626869283,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:1225~D01H:16,extra_native,D000:1225,D01H:16,"('h_XY_1_2', 53, 'REVERSE')",None,False,True,5.17880716023629,0.02443532927240747,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D000:2190~D00E:8,extra_native,D000:2190,D00E:8,"('h_XY_1_0', 124, 'REVERSE')",None,False,True,5.465480603317102,0.02436865172995767,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D013:8~D01A:24,designed_extra_extra,D013:8,D01A:24,None,None,True,False,,0.024262943193097724,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D01H:8~D01I:37,designed_extra_extra,D01H:8,D01I:37,None,None,True,False,,0.02396460784935186,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00U:48~D021:16,designed_extra_extra,D00U:48,D021:16,None,None,True,False,,0.023817122433998122,0.0
6950d3b79138,24hb_1xT,24hb,1-1,D00N:32~D01K:31,extra_native,D00N:32,D01K:31,None,"('h_XY_2_2', 112, 'REVERSE')",False,True,5.887446217833421,0.023771459156404745,0.0
